yORF,G1 Post-START,S/G2,Metaphase,Anaphase,Telophase
YER105C,40.284396576199995,41.7036707743,40.707097010850006,41.5698840079,42.1569191356
YER107C,42.6972273729,31.6362908167,34.02990071165,41.7090162632,40.684471713549996
YER109C,9.307175279894999,10.494445582194999,7.1710033355150005,9.39074901512,11.58546289055
YER110C,290.80735741850003,331.4198558145,316.5586991575,296.5763208045,270.269028371
YER111C,21.9322252799,7.155741484395,8.5955748684,25.866837606,28.45862051805
YER112W,27.38459823405,21.746895980349997,36.6908770873,32.752784919,42.552498028749994
YER113C,21.32475655335,19.888606092049997,19.18956131205,23.5647925715,31.19329038645
YER114C,26.3150643622,37.5109029534,29.92042301495,24.9754180832,27.6882867276
YER115C,9.097134400475,10.971567540735,14.8261025536,19.127829736149998,13.929726995535
YER116C,16.713806626550003,17.126979180150002,14.3338139534,13.06264737215,13.264738693550001
YER117W,1831.201450485,1966.960417105,2263.930678315,2095.81909117,2073.36167508
YER118C,39.7205338456,27.934034249150002,21.47608719875,24.110636410799998,44.83082413365
YER119C,16.37769763435,20.71819947275,17.53629502675,20.2232856845,15.47096819539
YER120W,195.48250344849998,242.5702750405,221.87099934000003,189.03373667649998,191.4740405325
YER122C,78.53076720015,85.74998115735,65.39917063125,69.87506754825,80.34596257545
YER123W,13.30800195705,21.02602916165,18.13873233965,23.857090431499998,23.69450723675
YER124C,12.170001987255,6.487008888905,7.70026727722,19.6009524271,112.59536799169999
YER125W,90.10993448740001,97.32960618265,95.5883236639,101.1024620063,99.55036683715
YER126C,81.05209454095001,87.61470112665,70.3423232076,60.01517285125,72.73475213750001
YER127W,29.5300206475,31.711900436599997,31.119574814849997,29.86376180605,41.6403281236
YER128W,9.9127230012,6.278978291535,5.966549479075,5.966689476265,8.059454435835
YER129W,17.453064413299998,19.57293614955,20.05624329945,19.9686547314,21.73184355865
YER130C,9.52363815528,22.717445486099997,15.95893900075,20.9721881834,16.76752767205
YER131W,941.490884747,1124.34835965,1254.9462550550002,1205.0021702650001,1225.80367403
YER132C,16.40400610535,15.1629964155,16.377036917349997,14.70810524455,15.9644202864
YER133W,110.13783526610001,137.9806540395,140.876786788,153.2451185745,133.8916822955
YER134C,25.163946659,30.72328148735,30.8655964883,31.591090818399998,27.685618382549997
YER136W,134.4388650445,107.3325313783,105.84717329385,117.585906109,109.4647968703
YER137C,6.169799245745,11.336675863805,8.479656081095001,6.203415826935,9.53790978671
YER137C-A,13885.619080100001,14657.012047,14860.905367349998,15701.83808355,15217.78067725
YER138C,11896.5537148,12892.0059921,13141.14311165,13985.2398357,13242.4780905
YER138W-A,4052.83384259,3860.868613215,4249.086643855,4186.57009005,3699.1475921399997
YER139C,8.50373096825,8.396756187015,14.6465474459,12.27861227865,8.785070041800001
YER140W,9.07783500479,13.27573300255,13.383212085,14.223729047399999,10.71929868276
YER141W,33.5966457629,29.4001519409,34.92473986775,44.03749352445,37.958855266149996
YER142C,15.78397293295,11.01038906896,14.339258049835,18.6126363337,12.7101184802
YER143W,15.213621799750001,21.01027982105,22.08351618055,25.2601959627,19.18881064835
YER144C,8.09719395587,10.3200000215,9.036543607495,11.0173322014,13.9659919924
YER145C,118.25359087800001,169.4778817415,201.83840136,200.260458178,182.1568341885
YER146W,131.0435295005,124.4281853695,131.23051157600003,129.692078696,156.446997174
YER147C,12.207751328650001,11.891982709499999,8.83990683425,12.83685898455,8.205186033835
YER148W,78.95953158975,94.0951781471,84.8509045249,92.35656190110001,97.93847522
YER149C,22.2714745119,14.7191972411,12.57358303955,16.089771661500002,23.858032186750002
YER150W,19.7388479752,2.218903918205,5.778593695500001,10.068993228525,7.793733829875
YER151C,35.54298283705,41.50385009545,38.8156032739,40.489903154299995,47.40248302995
YER152C,43.27262622955,36.5723500401,28.155937664,37.973700617000006,60.31623914615
YER153C,15.86155454175,15.0695478997,12.790527716235,19.9879039604,19.09656734225
YER154W,39.2349796687,36.550313598550005,38.01776120475,48.0945663021,53.7642322135
YER155C,43.6319300296,43.847476891300005,47.644252144250004,53.11226744225,59.544717296399995
YER156C,102.77684705375,78.8151189819,71.881835532,67.4792858083,81.11577423464999
YER157W,13.86963792245,17.06639405625,17.2451373516,16.6863583783,17.3244327408
YER158C,3.0425891796449998,3.17269808455,2.643288949665,5.437900808455,2.650044626895
YER159C,37.283876652800004,43.953610106149995,53.42391455065,57.62318205465,52.767212716100005
YER159C-A,12446.717379599999,13218.16012,13477.742220004999,14438.3892176,14050.0781499
YER160C,9508.6216665,10271.117171835001,10563.610636215,11220.539699455,10664.252713175
YER161C,9.356864385525,13.8636473046,19.4342878402,20.63781294485,18.3492868832
YER162C,2.31344345019,2.7447474298650003,5.308203859995,4.882167650325,2.69815183635
YER163C,33.1403139178,29.2551941732,23.26112388325,36.17445167865,33.9971649797
YER164W,25.907479234,23.3415001002,23.19341689385,22.4995809463,25.100032655950002
YER165W,844.647741985,815.8454870119999,774.9524638324999,703.5399252029999,675.9543963715
YER166W,30.8766460763,37.284858611349996,32.98318317585,34.2725496925,36.2967455354
YER167W,16.7242365612,16.74553485865,19.29933704225,23.2716734901,20.038746331
YER168C,30.9222859291,28.424327735,31.257059365099998,31.382537926399998,31.6537578593
YER169W,10.727166749765,10.64280557847,11.437894259170001,11.141970241405,9.564193782404999
YER170W,11.79578798505,11.6951718766,7.74966612117,11.21320696619,12.188570510025
YER171W,18.4094992561,20.84717335585,22.5549926875,21.14347980325,21.009681995450002
YER172C,15.5479633646,19.3172081986,21.86341938285,23.2089544222,21.36389043155
YER173W,12.5349847594,11.581688280449999,11.2838807553,9.142535480115,9.56205224285
YER174C,19.8854870104,14.6744014619,15.133151636400001,19.5932526749,21.60744715465
YER175C,27.8800741089,36.0252686366,33.45476074172,33.702568026,23.436621916460002
YER176W,15.8129639431,17.80415644475,19.3419636796,22.0821286881,21.892352170000002
YER177W,600.593207054,658.346362504,708.7445497015001,792.253949872,688.770997243
YER178W,528.4149173105,585.9776948725,562.5533739790001,603.7293513295001,546.9344810959999
YER180C,9.260617671824999,7.70517091061,6.535166206655,10.047394987570001,10.992759658899999
YER180C-A,27.7882948584,10.10475798246,10.35365212506,17.44511617495,21.3438530027
YER182W,5.6287834257650005,13.494558522950001,9.398212380655,14.56699756585,9.53636212542
YER183C,18.212740996,17.35926090605,16.91336417025,20.95414569325,23.349280984350003
YER184C,5.78099319591,4.9519406292150006,6.468032566925,7.455982620735,7.396791684655
YER186C,26.04963788335,15.094812548850001,19.46712085905,19.53536413865,20.47980899105
YER188W,7.65913726532,2.41644861022,3.3129807647050002,2.44042135772,2.78594539911
YER189W,217.46166025550002,90.50994630619999,133.40859414300002,210.00945568499998,191.972557909
YER190C-A,4.30911311082,14.829351095,8.44972793598,6.74596836133,3.69597877853
YER190W,208.155350889,135.0205230023,167.55974449849998,253.471458343,254.850951538
YFL001W,9.545825653765,17.54453500935,16.4694553714,18.986087465,22.83553721245
YFL002C,24.07980856665,24.16799827455,20.7637938301,21.2121662929,22.1484939142
YFL002W-A,2097.98915074,2080.027965035,2155.949335195,2399.5435082,2212.20813894
YFL002W-B,821.2852871885,765.6169618920001,787.2551884055,880.8666899565001,791.9388057394999
YFL004W,96.80567490575,120.4026616155,123.2871928015,140.0321192015,139.944567656
YFL005W,129.38240969449998,139.28758438350002,127.599662752,131.624032126,116.637399727
YFL007W,44.249911271049996,46.1834753288,52.538390049650005,59.066717584450004,41.5766222495
YFL008W,41.3152015582,18.764869486850003,16.104261465900002,24.96581859485,41.6307293623
YFL009W,23.09790734485,22.0621656354,23.1823999538,27.49954999265,28.218524387099997
YFL010C,146.120769127,135.5332268215,140.2132603805,142.49967818049998,144.10803238900002
YFL013C,13.13180065025,15.331801296550001,12.64285306674,16.05368331235,17.4757105756
YFL014W,23.3953680248,15.816754539645,10.46619106026,8.62810677956,6.895575713745
YFL016C,33.932476155900005,53.0002203942,49.9786119136,52.37906158015,44.7755509685
YFL017C,28.1534379234,48.5308156478,37.274322011449996,37.76515381305,44.58238328535
YFL017W-A,29.4634411686,21.193377167450002,14.760013033709999,27.9754317353,34.636315043799996
YFL018C,151.8606777975,161.677032263,163.052425228,167.97228126599998,146.67596921
YFL020C,5.978856479165,3.025787378745,6.7830911628349995,5.286415702615001,3.92571027852
YFL021C-A,0.9675414144885,1.451673724065,2.9274393439649997,1.999697717235,1.557031725725
YFL021W,7.554775428225,10.1893475801,8.21052434094,14.96652237715,15.61335178265
YFL022C,148.10388336649999,150.460787364,143.469993349,151.014711305,151.896669018
YFL023W,12.687317345450001,14.4713651473,16.9624417835,13.9061020171,17.985556676599998
YFL024C,20.0851081467,20.4348111049,20.97844010125,24.01493122195,22.7758664455
YFL025C,15.79702875605,10.601430774459999,9.965601326825,8.6608059052,15.8445273039
YFL026W,68.72848403175,54.61009902625,125.86486758000001,185.398500114,103.110669823
YFL027C,10.336120877505,9.04777652294,13.8959853046,14.21280940825,12.46361137315
YFL028C,22.50496598735,23.11290520445,22.6928416856,26.9642499709,25.629260034250002
YFL029C,16.93816204269,8.857075683175,12.890288985049999,13.45060021455,11.936107756
YFL030W,6.66812879347,2.901981335516,4.29048146155,4.69571401034,2.648949494545
YFL031W,1265.370135525,1090.738552156,1058.343747955,1016.7396505529999,885.0771049085
YFL032W,189.01401980999998,175.636068207,184.893814764,186.80379545350002,205.68451187300002
YFL033C,10.847894260604999,12.8680080649,12.6315275138,14.1337936515,12.91799232879
YFL034C-A,101.6397324394,200.507826526,212.74244337300001,176.904447769,125.23038489300001
YFL034C-B,22.9815830914,15.507160316050001,12.22131294093,19.53401217195,23.445099744
YFL034W,13.951432076100001,16.214562745000002,14.217354147250001,16.93238696115,13.5500291704
YFL036W,21.8926453693,25.168923747199997,31.21406683405,32.2695735963,23.1144543415
YFL037W,321.1339745585,405.0649577545,366.5007404085,293.1934013595,268.9913294885
YFL038C,353.4895498945,325.3002338205,286.1686010655,295.17931668150004,294.36571331050004
YFL039C,2380.752854845,2251.732315,2199.50131829,2110.21513799,1969.4958919599999
YFL041W,59.3122415828,50.387096603749995,56.485222210450004,59.040266717899996,51.3625039928
YFL042C,10.893598527805,7.0581434414,11.11869074373,12.83935480805,10.389182270225
YFL044C,18.2632288147,23.98935186995,23.89920222035,31.09649665395,24.39260146195
YFL045C,740.4499980435,704.873570201,562.7371783645,459.0758522325,591.129126952
YFL046W,15.4694813199,14.68755398605,12.8765869284,16.523220196049998,16.1849714167
YFL047W,14.78523352185,15.042066669850001,16.9076598881,20.80847710045,24.83378089415
YFL048C,49.67477322275,55.516076236,55.40852486465,55.781364703950004,58.62296092895
YFL049W,6.3353446750949995,10.94135897534,14.631694535649999,14.682012705750001,12.63885195665
YFL050C,2.7820644445,6.5010504542,7.24967617024,6.246627780275,4.84320173584
YFL054C,3.9780462231700002,3.96800157972,5.949325367075,6.612873983295,5.71991886023
YFL055W,4.932903454905,3.251304915525,3.050325368575,3.1391938600450002,3.3886115239150003
YFL056C,13.378624494850001,15.912099369349999,13.67374069195,11.80966746595,11.70201157815
YFL057C,16.8235262887,15.976837628320002,21.1894258359,16.4361084204,17.4021192875
YFL058W,8.626385301315,12.953690620949999,5.90114802716,6.9492691280750005,5.538286569145001
YFL059W,16.29480914155,12.18146287982,16.12846726615,15.215385197964999,12.70420839005
YFL060C,9.4795616449,3.9050843626300002,8.061512133339999,5.586325624795,9.968023174765
YFL062W,109.8262206385,88.8106191453,78.32027014645,89.89557390545,100.97298424105
YFL064C,177.00789348749998,89.1567703966,115.5231565029,194.141725708,187.100209393
YFL065C,138.3224952251,90.45697644945,116.82410631350001,187.9200777115,168.00184406149998
YFL066C,157.170863421,106.0327882643,139.67593711950002,198.36862964649998,190.442668099
YFR001W,34.0804751789,34.89049173315,34.9604485359,34.189575903199994,31.869792870250002
YFR002W,34.1457227054,31.0920293305,41.9475920314,41.97806428255,41.0191154611
YFR003C,29.460830709899998,27.852858541400003,28.315641298750002,34.8430983478,24.875386974450002
YFR004W,71.56295251465,72.4783380467,87.83093486065,96.24739196145,65.97201255005
YFR005C,21.70199122215,21.6477679897,22.845170453949997,25.567434682250003,28.839591459300003
YFR006W,68.77356412764999,71.6527292362,63.5756644891,80.2707694221,65.18043488805
YFR007W,4.414545379135,6.54277235328,7.510530130974999,7.706071523005,7.185367572705
YFR008W,4.96983169452,5.2165347141,5.943975791925,7.77927021853,8.356421258755
YFR009W,112.922680687,95.54840232845,92.0036592192,92.9206034787,88.39176078930001
YFR009W-A,102.61504617585,95.6263015294,87.98414966039999,89.732662324,84.8802934913
YFR010W,73.9083470224,74.84262264935,78.66165959265001,94.16582159865,68.21698917715
YFR011C,11.28976927235,15.00276254795,9.85689746365,15.79028035025,15.03359714035
YFR013W,32.31348251765,28.36522224465,21.39341121495,27.109350788249998,28.0593142435
YFR014C,16.04002038685,11.397904936795,14.9136948113,20.89385502625,18.2545297301
YFR015C,6.2226897633,5.79218999728,14.511348716099999,31.065754622150003,11.957695269795
YFR016C,27.9332083972,21.00491518165,24.77255479825,28.3951148237,29.4940970855
YFR017C,7.502516684745,6.9872233579100005,12.27014574152,21.6222418531,6.743870352955
YFR018C,50.256145381500005,47.11679229245,49.96074391965,47.952606919800004,49.8507071446
YFR019W,12.9880530102,18.600925555099998,12.58000775619,15.64908227955,16.99453002185
YFR020W,25.64396282385,16.48459265255,11.494978888950001,14.1314627944,11.058956124784999
YFR021W,13.9446981954,14.7742151456,16.018341389150002,19.03608965095,14.243542247034998
YFR022W,4.88370454059,5.70068004972,6.63311222742,5.4331441172199995,5.04194482639
YFR024C-A,76.93323148115,75.4875786413,89.62427797570001,112.3022862045,75.39673383195
YFR025C,21.3395616925,31.2127988767,24.99477294435,25.9056145708,20.41211605435
YFR026C,3.78499397999,1.94480402242,2.81267399957,3.591081843495,5.806891747025
YFR027W,6.1930715926049995,3.075122553605,3.286899069965,5.919367901725,8.311984219085
YFR028C,25.315056330399997,40.2863720937,40.10191764605,35.10836269915,38.510737970150004
YFR029W,8.123267625635,10.8957769296,7.841742511915,11.1216639885,10.96665898285
YFR030W,46.05244274435,34.6297989957,32.744693545749996,41.614914897649996,30.60867764875
YFR031C,12.638282040650001,13.380976524000001,12.512729109405,12.43163477085,14.5577732728
YFR031C-A,2108.86836941,2215.9437155,2351.70356884,2334.0341163900002,2363.97986152
YFR032C-A,2451.39393799,2540.984740185,2475.919627915,2561.124770465,2893.46402897
YFR033C,107.44400558765,58.374416008500006,89.1555234122,89.89180288495,75.29942980945
YFR034C,35.53557556145,45.8126462264,31.858100434900003,39.4607737113,33.5089429289
YFR034W-A,33.5150885288,35.3049704757,40.91274136975,27.3596266582,28.302997664750002
YFR036W,15.44277543835,9.90025425058,5.46342115263,7.67717347782,11.83848833485
YFR036W-A,1.69446854133,4.737010765349,5.78977383977,0.9618754620605,4.4852329842025
YFR037C,48.267222692749996,55.637161731999996,58.6740224017,61.804807064,61.62769884085
YFR038W,24.64956668635,17.24370858015,23.7990230318,21.10669097,25.7227655044
YFR039C,18.1693620645,18.47697468805,27.008212395100003,25.6680425238,22.65994756535
YFR040W,24.92808089795,26.03736790755,28.577018787150003,31.557429710250002,31.4707756851
YFR041C,39.44342447215,24.987864556799998,27.012788560249998,29.62685501105,31.992917536
YFR042W,24.2390354499,15.667011516945001,14.950706925799999,19.78151346915,22.4099543263
YFR043C,4.248951504015,7.46953323689,7.635796724725,10.35743171938,9.987799185410001
YFR044C,224.861030247,239.7921469745,233.67395430599998,244.1057285515,227.591970073
YFR045W,6.820153775715,8.806027175555,9.20548233273,9.095627051874999,8.696627263285
YFR046C,9.6502801593,8.109998941745001,5.822072310735,7.41558267261,11.5239407035
YFR047C,35.71295519115,20.69128199055,19.16763839805,28.4947082177,23.01708601845
YFR048W,10.39916870168,9.294910075755,10.69152683386,11.064158452095,13.802481666950001
YFR049W,17.05120547065,14.35139949,17.053854914,33.396147280950004,30.3181450501
YFR050C,121.8816040335,119.13839262810001,123.00558439,136.224158655,110.67831238630001
YFR051C,112.2593153,106.4602207815,98.29129642475,104.07973128649999,108.532843893
YFR052C-A,131.56433203155,47.133594246,61.45429160330001,166.494184232,85.1800414775
YFR052W,92.25956100805,103.47247390665001,100.1266796612,119.140233691,89.0397931734
YFR053C,220.135269604,73.1563293557,94.8397254702,226.20432217950002,107.39160439930001
YFR055W,31.8108407476,68.441591038,82.31403330354999,71.73218079555,58.76521750175
YGL001C,78.00318674195,74.273934732,67.04463535365,74.2578119584,70.938441395
YGL002W,33.88983998735,28.007329153500002,23.2119169774,28.872716285350002,22.5700013613
YGL003C,9.2411742485,11.51860313065,11.49992197665,12.88565475595,11.95367646135
YGL004C,5.93767307163,6.254368576515,9.272497033735,11.0440256403,10.111348334405
YGL005C,16.74446717295,13.898529941795,13.146185369000001,17.718421419450003,19.69611425825
YGL006W,20.4363079472,19.282469028050002,26.47608719355,34.41445010425,21.70845412305
YGL008C,1114.778624125,2325.3580426850003,3796.81646808,3631.876983,1936.71942862
YGL009C,100.06290527729999,76.82137128445001,63.80789719475,62.8136735281,65.69618611465
YGL010W,16.80854617065,20.8024729982,15.401252121925,18.64403411495,11.808205018645001
YGL011C,143.8857001445,137.856657887,166.220519589,158.4552992005,138.2356330865
YGL012W,191.4147291805,244.227195913,243.885477826,281.7638289145,281.000617728
YGL013C,23.99112977835,31.48212201335,30.261093073749997,29.2858860034,26.08267119535
YGL014W,47.15479572135,59.918101242700004,47.812436207350004,45.84158764715,44.6307137087
YGL016W,40.529101150100004,35.239521711950005,27.3581896211,30.5867040745,38.65802884135
YGL017W,7.29562844184,9.431148937875001,9.824381929055,12.25392535075,10.75205137605
YGL018C,8.44784255188,16.74805956355,8.8077599814,13.5320814456,12.596848944034999
YGL019W,82.37054589115,60.305984192699995,64.9261253068,72.84277431545,67.2301110242
YGL020C,33.887036602049996,40.251269592650004,34.32578525615,35.14831868815,40.80560294445
YGL021W,5.79855651155,45.87646662775,40.43408675425,28.00159421575,13.0271453778
YGL022W,227.834639854,207.302585314,178.67406088450002,176.530409413,200.906164563
YGL023C,23.12656600345,22.9554041034,26.9472914874,31.27947522755,35.5260284002
YGL025C,11.087957107914999,13.096056514,13.004683344630001,13.308611814399999,15.2805756865
YGL026C,279.284788136,284.240648621,270.88464915550003,263.73158245599996,253.0271225405
YGL027C,58.529292210449995,64.049643004,48.659213393849996,58.7773356411,83.8472623662
YGL028C,9.989236793765,8.224792211835,13.4594536122,50.418786428349996,111.07772356905
YGL029W,30.3909269285,33.10170344435,41.4522519467,24.4134132126,26.802953895149997
YGL030W,1590.5480055550001,1822.2393259599999,1912.741059975,1971.132634825,2081.1618458000003
YGL031C,2232.660187705,2062.1193862,2248.43540407,2089.82968945,2111.58444144
YGL032C,71.03867600465,22.5213122329,21.926219999300002,53.3581775899,64.4435424743
YGL035C,14.37988016485,18.99674793995,19.84812841095,30.83595981395,20.688339903649997
YGL036W,13.23379088075,19.089077580149997,21.33329327575,25.292113649500003,18.731743828299997
YGL037C,79.63908312095,67.92960432475,119.30470535994999,205.202326188,109.69760746700001
YGL038C,49.8817916861,27.982123334950003,21.030956699,34.56506334195,63.430149348650005
YGL039W,52.15210009385,43.7274222848,46.29076784685,48.82640064185,36.77592688355
YGL040C,79.06101246130001,94.99439447825,89.668117651,94.2535178075,72.6436202857
YGL041W-A,24.315130949249998,20.25771730985,21.3868713732,22.444316313599998,23.3958469177
YGL043W,40.32999334635,47.63179891885,42.67013953135,48.0408065533,48.061380997
YGL044C,15.786715232995,14.489867908,15.00486488925,19.07559077275,19.9704629616
YGL045W,7.448421348765001,6.9969703946149995,5.467036164115,6.6058852483749995,6.12077406578
YGL047W,22.64085323415,13.092147069585,21.9662967814,25.43395668655,22.70654635675
YGL048C,107.09736433155001,110.646093189,115.53773439700001,118.7614411445,95.9267690227
YGL049C,38.477166596,36.92696945955,43.58321870885,42.1983494519,34.4047569537
YGL050W,9.39341571676,11.624637224659999,13.915044005550001,17.0073042822,15.104196636200001
YGL051W,12.51830214268,10.217346242465,9.6011462592,9.16711615362,9.641544276289999
YGL053W,20.08486371,20.67791742085,27.45643456495,25.03506787585,25.300115447899998
YGL054C,124.3396270186,110.1156459994,124.771585972,135.38246971,122.995334171
YGL055W,385.3236309695,54.3542846381,28.55565060485,34.53090386335,43.241167310899996
YGL056C,23.85255018905,31.3291324789,27.7847483297,27.26581432355,30.68363445595
YGL057C,6.064756266985,9.472374298765,15.5172203264,10.264676196135,10.405686454449999
YGL058W,75.45135195615,72.77683316545,69.34330344099999,65.68225159385,74.55606043309999
YGL059W,6.72600661246,5.64780913353,6.0282261434799995,7.226465725575,6.664215190039999
YGL060W,16.03769735895,13.1390763289,11.364437273450001,11.77706565639,19.531100106449998
YGL061C,19.64575779565,11.815910232995002,8.153599534815001,9.30170346377,19.068387617950002
YGL062W,259.55023787050004,114.7318417975,108.41230619634999,144.694013863,92.22098589640001
YGL063W,7.6809892652550005,5.57091760221,8.31132547462,8.439825932905,8.794370842395
YGL064C,9.650254312795,9.41582129425,9.46166429312,10.5484711128,11.9242181779
YGL065C,36.4787482085,28.55165985025,22.5921562721,21.74454240065,35.71168183975
YGL066W,10.61653943554,10.571007210765,11.725404354435,13.7431376781,13.4381120434
YGL067W,36.29507966415,31.4734414068,30.05614911835,33.5642380756,37.586309791299996
YGL068W,105.59162692909999,88.4804800622,69.68890070194999,88.313121169,87.62024246445
YGL070C,32.8837106354,44.6962826005,35.102169797100004,38.216027945600004,41.831509240049996
YGL071W,22.7489765852,25.405973251549998,27.3922640639,32.380554741699996,30.330388262550002
YGL073W,15.4309193807,17.6681657786,19.297310982950002,22.74996553025,16.908537173150002
YGL075C,7.817897274,5.974139276895,3.7153391047249995,4.935040242025,7.14992550639
YGL076C,2013.37344094,2078.8313381899998,2247.92374419,2313.08673058,2389.9924355149997
YGL077C,90.78820312735,67.32312117505,59.00189064595,67.01035157395,69.00166131444999
YGL078C,77.89679696085,83.82553179625,71.69856401375,55.852292902,82.54558147910001
YGL079W,22.667580418,20.211559970899998,21.296490003549998,24.2786405027,28.127332274300002
YGL080W,28.06945452345,30.5887842988,31.2457359248,35.893439703400006,31.9362585254
YGL081W,2.57741344946,2.5663699999,2.15803380515,1.9673007081149998,1.47378593038
YGL082W,16.3649305979,24.58869213695,24.43704307435,23.820030546,26.616618282650002
YGL083W,6.394903399315,12.78797716115,7.74816526411,8.25342021916,9.39627324338
YGL084C,32.11546338775,29.141895081999998,36.04926955595,36.16149364665,33.97160923615
YGL085W,8.356533102770001,8.566807092575,8.097693631950001,9.299994174805,6.796369304964999
YGL086W,13.36033171405,19.41077579465,20.5160704568,20.8027794227,21.78883138105
YGL087C,40.6351383199,38.9610617485,44.70046801435,48.078458240900005,47.1439782887
YGL088W,15.07216222135,7.8042583117849995,12.494554835710002,20.33108390029,17.11636304124
YGL090W,4.356389951315,5.586958712875,5.9247565511,8.40363829824,5.50886003046
YGL091C,17.6019476881,20.729816094599997,22.487402011,24.822466617449997,23.2976568175
YGL092W,38.5002802745,45.04715616595,41.9914388568,43.08402618235,49.355686057300005
YGL093W,20.528588850299997,17.793034999950002,10.931118887495,12.1685557133,20.45672650635
YGL094C,37.479786139149994,28.81904282185,18.15910253125,19.43502395395,32.98031201
YGL095C,14.1549252637,15.0908717938,17.76633879755,21.652356151299998,19.9519732009
YGL097W,70.6112611781,76.0624895249,70.84502593735,65.622381762,65.85190091690001
YGL098W,11.210976678255001,13.461954135180001,9.131984404625001,16.44877481375,12.57201543775
YGL099W,49.478233383900005,55.971739692750006,44.136973091399994,43.6157593768,51.3033055848
YGL100W,43.60085716605,53.115274615800004,47.3923997032,50.2318211268,53.6695027601
YGL101W,17.874996681749998,43.2255936182,26.2339496897,20.044278732000002,28.17340063775
YGL103W,3119.371497335,3480.641644405,3819.286460795,3880.792721355,3925.9966798699998
YGL104C,10.381821080329999,9.01863444634,12.065052680605001,15.34128193465,12.36432746739
YGL105W,409.64078385150003,403.39311091499997,379.906098056,379.4250982615,382.28558541250004
YGL106W,156.8838365745,149.8917275035,153.87403606200002,166.6105124305,168.4036678915
YGL107C,23.86859204655,21.280577641900003,22.737578101049998,24.43569773155,21.54402086915
YGL108C,17.6010193487,10.571007210765,15.743105786800001,17.55240500895,13.698223099549999
YGL110C,10.737034081040001,10.267728387184999,12.71918840235,15.2975177483,12.1331849246
YGL111W,33.285573647549995,36.21438377855,34.7356151719,33.261191969449996,38.82018035915
YGL112C,30.76042192915,33.0229708821,28.76149600225,29.514291518500002,37.80106932075
YGL113W,8.382288334864999,8.536461073025,7.4306291584499995,9.27555931825,12.1587876862
YGL114W,14.813960712499998,16.633222834450002,19.7727925596,18.291163316149998,16.4797861764
YGL115W,42.69037855975,46.000282118550004,50.394634443849995,48.86094443659999,51.8626434448
YGL116W,6.16765640848,14.370704906665,32.7364617291,24.7071266862,9.02604254062
YGL117W,12.785113533855,18.86861535605,16.595964917565,19.09026081845,24.32060329795
YGL119W,9.70587957986,17.692123598400002,19.01424356095,17.8552064304,15.55401082035
YGL120C,78.5252989738,79.95481314655001,56.9514480849,51.5674403054,71.2929649834
YGL121C,6.51296142914,4.224943907905,3.6106469699,5.859275150535,6.526343307265
YGL122C,56.270429072149994,67.90408671095,64.6963184483,69.74688461575,58.573230922600004
YGL123W,2726.79772299,2912.846486595,2918.48131332,2952.27721415,2956.1218967550003
YGL124C,9.405560429055,9.93803370002,9.307126126095,10.131723263840001,8.999130226365
YGL125W,19.42536239005,18.9742739633,17.59023121945,22.152907567550002,18.24802419665
YGL126W,70.45458280835,39.689259514599996,38.6077478939,48.77070184995,55.40769164715
YGL127C,35.90618280185,25.18012898885,27.442580423000003,28.3518352944,22.8337501003
YGL128C,5.826047981215,8.161852251545,8.37414900612,7.08062736746,5.50044593496
YGL129C,17.324700437700002,21.10725169405,22.23432218595,25.618505558499997,22.9528460145
YGL130W,18.78565317825,21.73469910685,22.2503603142,22.43506354635,22.66421237885
YGL131C,9.49376098511,8.613935927055,10.06962945316,10.8114086545,10.429438252175
YGL133W,11.553857183249999,11.8967947081,10.931135795620001,12.6676603375,14.3675799545
YGL134W,6.9902105388599995,10.773416166535,12.03887098625,10.925773776909999,11.8598348935
YGL135W,3763.3853686049997,3555.74572914,3814.5748175850003,3484.831063835,3424.106690955
YGL136C,5.441593809285,9.134487115755,7.142557090005,9.179117294280001,6.6507023131250005
YGL137W,155.864048539,168.280177266,159.06401947749998,175.11808760899999,184.180060595
YGL139W,30.79405339595,42.520457367,31.761648939799997,28.5001015041,29.5897216072
YGL140C,26.147005354,28.01374634465,34.5921890577,34.4109155786,30.936925228200003
YGL141W,9.686370059055001,11.087972345579999,14.20139703485,16.3257283483,11.77918051005
YGL142C,17.4316737582,12.623420820955,15.920431510050001,19.02933438315,20.76309857055
YGL143C,9.325839312475,13.56723278275,10.17504101074,10.965604698565,10.12905059767
YGL144C,7.102553278569999,6.33388619892,4.9958495660299995,6.455824134515,6.324349844835
YGL145W,11.786188610149999,18.14900626525,18.756801889800002,18.734093918,19.557783263250002
YGL146C,1.4729110125615001,3.451233991535,4.65177173079,3.86982146187,3.72200750209
YGL147C,2018.0539379499999,1997.18427449,1957.75993559,2029.76491292,2149.61948501
YGL148W,356.479724791,330.247287254,308.86168344400005,294.615455146,302.25341575699997
YGL150C,37.69448064955,32.31232909075,34.45619857285,40.8653323104,34.47277694895
YGL151W,13.7117726954,17.8864298774,19.6665704859,20.30214488475,19.43281669985
YGL153W,13.708027440799999,20.54403709825,13.358574887555001,17.52245177465,17.897010075
YGL154C,7.40656365007,4.248700853135,5.6913527915149995,5.360707328555,6.080210445405
YGL155W,21.45808551715,28.724309985749997,22.536487488200002,25.1100682391,32.53287657045
YGL156W,7.971395969054999,6.336681885965,6.7929196406250005,8.10625373553,7.349981606675
