yORF,G1 Post-START,S/G2,Metaphase,Anaphase,Telophase
YDL105W,0.9379230761905,0.8509610996120001,0.855506697992,0.8687776888959999,0.7263230120855
YDL103C,2.7804314960800003,1.9818182164050002,2.069980663125,1.918060561885,2.2203783755849997
YDL102W,1.488795477405,1.210819766465,0.948674956931,1.01381087552,1.10509175426
YDL101C,1.560824279085,1.2103130154,1.132841050925,0.982670938711,1.1550005860499999
YDL100C,1.70026370955,1.355429118275,1.4128045143799999,1.322588164055,1.4401089735500001
YDL099W,3.435847914085,2.79244871929,2.9259234585550002,2.52116517959,2.43642301419
YDL098C,1.737849200725,1.2945192430649999,2.48806181719,1.2961466212500001,2.221343573165
YDL097C,2.4504224349749997,1.94914760358,2.007232933095,1.85941771533,1.970549127625
YDL095W,1.0269304470345,0.8445219922195,0.745452057036,0.7082288546785,0.7353234118259999
YDL093W,1.061203531134,0.9150676551300001,0.936234422784,0.6807450220060001,0.6319508020110001
YDL092W,2.669543734475,2.180830563815,2.1878901230950003,1.90399725658,2.156785932585
YDL091C,1.241997844648,0.7707658144675,0.517724661128,0.5867263542200001,0.610060146148
YDL090C,0.8475803144715,0.841923424758,0.7336067054744999,0.8954691094560001,0.7376249999310001
YDL089W,0.9793471041115,0.944334207692,0.8746543614944999,0.665283176184,0.5786712071110001
YDL088C,1.41999244504,1.08073490095,1.045761791593,0.9352440962675,1.094427690364
YDL087C,0.9771465647435,1.9268737861415,1.207584478215,1.393094848045,0.8250826380505001
YDL086W,1.180359400515,1.20730081955,1.310862489615,1.3895257915800001,1.41116546168
YDL085C-A,1.25445074631,1.473855477465,1.1844176987165,1.8811041361005,1.317283177805
YDL084W,1.9247606678399998,1.68997688098,1.62451645778,1.5022758814550001,1.6445277179
YDL083C,1.6486433886,1.420354522655,1.38967307739,1.34056549221,1.53463670127
YDL082W,1.67035407019,1.57214826903,1.694255100775,1.819777432055,1.877240262115
YDL081C,1.1098862376860001,1.3388414067749999,1.93533907488,2.437209292505,1.839392569275
YDL080C,0.6927704510530001,0.5710992923665,0.287145502614,0.31135352646750003,0.3094211685415
YDL078C,1.5044006304350002,1.2162438452250002,1.258339690275,1.442091838925,1.485168028095
YDL077C,0.4582649822035,0.4819062261015,0.37007248505699997,0.395889776243,0.423452741746
YDL076C,1.2347203746705,0.929223372242,1.139916478045,0.864087051977,0.737533824682
YDL075W,2.34992456416,2.29672057268,2.117640072715,2.087767808145,2.164786409005
YDL074C,1.0386933422855,0.988588055625,0.8188954325419999,0.8156435099685,0.8096832953394999
YDL073W,0.5508822088845,0.4619931656365,0.33458867936799996,0.264203379181,0.324886590239
YDL072C,1.360790823055,1.23487989032,1.366141779215,1.2011269683,1.202871592895
YDL070W,1.142856798775,0.8402661371935001,0.7280396287495,0.7508966975005,0.7613780740575
YDL069C,0.821335096346,0.8321365625185,0.9462494002315,1.0526117691495,0.6583833084145001
YDL067C,5.127246368975,2.951837719115,3.37872169389,3.546152431275,3.75802606547
YDL066W,1.0486991367349998,1.078165694415,1.07159376822,1.1475265719649999,1.08490260878
YDL065C,4.541149840305,3.686980872985,2.0786902028950003,2.31956137433,2.28683142735
YDL064W,1.9725644415449999,2.0005916453249997,1.58789906157,1.744740648025,1.72349965045
YDL063C,1.0167869885095,1.0409001456965,0.8336583207395001,0.751742691278,0.8024700298445
YDL061C,4.471071555615,4.23638806371,3.321327163205,3.43545059474,3.594795087305
YDL060W,1.4157262451650001,1.13068160234,1.079280882925,0.942345413785,0.931797190825
YDL059C,1.317146964805,1.045807765239,0.992589371684,1.21807596386,1.0767633084735
YDL058W,0.8819718917585,0.7515103128639999,0.7533599553925,0.739090567922,0.7373009618174999
YDL056W,1.03345154019,1.104410570176,0.989781748607,0.791572787028,0.7192132109265
YDL055C,1.502231922505,1.63791526723,1.6562914531100001,1.4701212145,1.555562165645
YDL054C,1.252799794703,1.0630392129169999,1.0259030483085,0.925212786492,0.8802011785105
YDL053C,2.02907314405,1.5694180244,2.112819490825,1.499100301315,1.97547773979
YDL052C,1.28831271029,1.0661586889399999,1.1154729005239998,1.024446130303,0.8951250314779999
YDL051W,1.421461033805,1.64855197282,1.58395769232,1.681798256715,1.66998369961
YDL047W,1.38686181884,1.43314548987,1.3235591636400001,1.4918310963499999,1.34449355967
YDL046W,2.01068896361,1.3429324713350002,1.891652724595,1.69771066626,1.5846015756649998
YDL045W-A,2.475480562175,1.83355992458,3.20113682066,2.06614931207,2.18010741275
YDL045C,1.1485566305385,1.3025591984085,0.83294020313,0.76360288317,1.0527366814855
YDL044C,1.297701453745,0.8087814964060001,0.8191468078,1.190348843605,1.105833206345
YDL043C,2.88431413689,1.566164545545,2.917485395475,1.857537685485,2.221952063755
YDL042C,1.0057627721835,1.6462936892559998,1.021980432272,0.7902230604725,0.8752005839875
YDL040C,1.1796602097500002,1.000436724757,0.9578744084249999,0.9531030784635,0.9308477933145001
YDL036C,0.719856632485,1.2184581579785,0.726217129615,0.9450347350045001,0.8658083594435
YDL035C,0.688760574423,0.522038409593,0.4820279294105,0.51493394261,0.43288647233349997
YDL033C,0.439887093748,0.481488897279,0.5388717468765001,0.324836601763,0.47137014831550006
YDL031W,1.366866296105,1.218621835865,1.126348033475,1.1668675621385,1.2197041681699998
YDL030W,1.193822848535,1.2931422257955,0.856546014286,0.9527746030765,1.175894141395
YDL029W,1.1603996162199999,1.30394978981,1.055311672388,1.209696541525,1.09272193143
YDL028C,0.7903567712305,0.8958969651009999,0.8748176841240001,0.705840579,0.7179308807125
YDL027C,0.679223378215,0.9910612815540001,0.7372438374225,0.461120203322,0.413748001997
YDL025C,0.8845680898935,0.9319844422445,1.065155218063,0.770771872145,0.7956741589675
YDL022W,1.59025625521,1.60882497829,1.5350905906099999,1.8141089998400002,1.916666545315
YDL020C,1.102168495535,1.32554479803,1.2365432625550001,1.072399037032,0.951385973091
YDL019C,0.8534243518635001,0.8877053364475,0.941423755255,0.7779386868045,0.760519755377
YDL018C,1.259570553005,0.8587580212320001,1.0764901481995,1.18913788539,1.20775715656
YDL017W,1.78797623286,1.1135129507055,1.0827738553594999,1.1702081448300001,1.221320167865
YDL015C,2.0304893995,1.76115895414,1.7182341451849998,1.5183029916850002,1.527176855075
YDL014W,3.799817550705,3.50065802497,2.451886316515,2.553111933285,2.557084830725
YDL013W,0.8204514469435,1.1648105368550001,0.849900145802,0.73068708241,0.7463806797554999
YDL012C,2.295046523325,2.63822812434,2.078767882455,1.56279472066,1.9526615029449998
YDL010W,3.0438992256899997,3.180704172605,1.5761466206699999,1.8556672782899999,1.80194837756
YDL008W,0.9563179593915,0.8138031143085,0.9563726049345,0.94364594274,0.9100486099064999
YDL007W,3.26603115781,2.7752715646199997,2.191361680165,2.104249238725,2.24486853882
YDL006W,1.833611631315,1.214336493605,1.2158829368,1.042302296161,1.0530255721064998
YDL005C,1.91056213911,1.318767587225,1.0814681574704998,1.33889199203,1.283347897115
YDL004W,2.552570558975,2.11600898218,2.4474205315699997,1.9906269494399997,1.90800658411
YDL003W,2.28621703289,1.6729728266100001,1.2644944866799999,1.39475270784,1.6103641897399998
YDL002C,1.4680564633405,1.68376831735,1.1969450620264999,1.485991579673,1.43610392179
YDL001W,2.339942440405,2.24285570224,1.5580422706450001,1.1983827812949999,1.32284817378
YDR001C,1.1389089983349998,1.0633032666850002,0.9207694311935,0.8748298459670001,0.7954980185930001
YDR002W,2.49696212927,2.577231869925,2.568664094875,2.7787400687,2.655726270105
YDR003W,0.6523333487934999,0.9780921569085,0.9866720613984999,0.9284721493665,0.6623632427225
YDR004W,0.6535220727555,0.6675522140785,0.533437290338,0.4252544372225,0.4652115247175
YDR005C,1.304698556418,1.0599166562045,1.0616492651465,0.917683942168,0.965770598687
YDR006C,1.1711906333555,0.7835166833675,0.878661029726,0.7309917149765,0.8442481248675
YDR007W,1.246519059415,1.145549864735,1.0877828232720002,1.0117536344209999,1.022424390159
YDR011W,0.6343489716145,0.673123902773,0.568407016129,0.5581779704125001,0.5289957187934999
YDR012W,0.9199794686830001,0.896226803877,1.078042471244,1.0993201215205,1.0843791336050002
YDR013W,2.21140743619,1.75859012048,0.8000300812034999,0.9762978562715,1.59051851637
YDR014W,1.095034785201,0.7937034103995,1.1464646080124998,0.8408971336525,0.7509080897225
YDR016C,1.0937334983,6.595718519775001,0.9476088058315,0.9313464482015,1.4119702942674999
YDR017C,0.856079132193,0.8162760655975,0.734933360874,0.571426865425,0.6852193306084999
YDR019C,1.0378293200285,1.0289458977135,1.157126736877,1.13473531171,0.907593878031
YDR020C,1.168927925225,1.2220662018365,1.00916723978,0.9224577156859999,1.12247005854
